OID_,정비유형,활용유형,위치,Latitude,Longitude,비고,F7,NEAR_FID_hospital,NEAR_DIST_hospital(m),NEAR_FID_school,NEAR_DIST_school(m),NEAR_FID_industry,NEAR_DIST_industry(m)
521,단순철거,단순철거,경상북도 영양군 수비면 죽파리 537-0,36.7257967,129.2282121,#######,,104,12147.87413,67,4872.75041,7074,18697.31561
522,단순철거,단순철거,경상북도 영양군 영양읍 대천리 261-0,36.652519,129.1718581,#######,,104,4999.780107,78,3906.486596,12116,10249.39779
523,단순철거,단순철거,경상북도 영양군 수비면 죽파리 210-0,36.7122965,129.2044156,#######,,104,9545.848351,67,5854.283355,12116,16202.78677
524,단순철거,단순철거,경상북도 영양군 일월면 문암리 438-0,36.771187,129.143853,#######,,104,12293.82439,23,5157.682058,12121,18277.7514
525,단순철거,단순철거,경상북도 영양군 일월면 문암리 208-0,36.7580843,129.1572057,#######,,104,11190.87072,23,4035.01566,12121,17479.30429
526,단순철거,단순철거,경상북도 영양군 일월면 문암리 39-0,36.7545999,129.1675868,#######,,104,11164.66458,23,3268.839603,12121,17606.85314
527,단순철거,단순철거,경상북도 영양군 석보면 화매리 119-0,36.522377,129.1896804,#######,,73,14684.4944,93,5902.057004,12116,15472.05985
528,단순철거,단순철거,경상북도 영양군 석보면 화매리 709-6,36.5219718,129.1783457,#######,,73,13679.34394,93,5130.083767,12116,14789.88437
529,단순철거,단순철거,경상북도 영양군 청기면 행화리 352-4,36.765668,129.0040821,#######,,104,15284.99426,553,6789.419765,12132,17064.30612
530,단순철거,단순철거,경상북도 영양군 입암면 대천리 918-0,36.609776,129.0051779,#######,,73,8452.048183,600,7440.97025,12132,5303.112547
531,단순철거,단순철거,경상북도 영양군 영양읍 서부리 581-2,36.6691703,129.1066611,#######,,104,1208.215427,284,472.3078309,12121,6682.365947
532,단순철거,단순철거,경상북도 영양군 일월면 섬촌리 655-3,36.7089188,129.1437208,#######,,104,5664.177551,22,1633.603277,12121,12197.71384
533,단순철거,단순철거,경상북도 영양군 일월면 섬촌리 628-5,36.7068127,129.1416719,#######,,104,5375.780451,22,1363.488056,12121,11901.00816
534,단순철거,단순철거,경상북도 영양군 입암면 교리 349-0,36.575712,129.0613945,#######,,73,5431.943641,600,3536.855443,12116,4814.164111
535,단순철거,단순철거,경상북도 영양군 영양읍 동부리 226-2,36.6704377,129.1187913,#######,,104,887.5167265,924,731.6097033,12121,7454.551455
536,단순철거,단순철거,경상북도 영양군 입암면 연당리 94-2,36.6130834,129.0875906,#######,,104,6101.301714,600,1484.105272,12116,2113.104049
537,단순철거,단순철거,경상북도 영양군 영양읍 서부리 121-3,36.6579255,129.1090848,#######,,104,899.4281766,222,352.3712817,12121,5839.845949
538,단순철거,단순철거,경상북도 영양군 입암면 양항리 323-6,36.6046783,129.1129312,#######,,104,6434.565179,600,2353.510429,12116,4562.407611
539,단순철거,단순철거,경상북도 영양군 영양읍 대천리 933-7,36.6559597,129.1425522,#######,,104,2368.310626,78,1319.824118,12116,8052.21848
540,단순철거,단순철거,경상북도 영양군 영양읍 대천리 502-19,36.6527809,129.1526367,#######,,104,3335.752924,78,2282.273118,12116,8682.188228
541,단순철거,단순철거,경상북도 영양군 입암면 연당리 397-0,36.6123848,129.0697959,#######,,104,7007.097545,600,2109.98057,12116,841.7138946
542,단순철거,단순철거,경상북도 영양군 영양읍 화천리 864-6,36.6472933,129.1727636,#######,,104,5236.5588,78,4173.934158,12116,10130.41435
543,단순철거,단순철거,경상북도 영양군 영양읍 동부리 615-34,36.6811452,129.1068495,#######,,104,2270.724544,284,1679.163966,12121,7825.028488
544,단순철거,단순철거,경상북도 영양군 입암면 산해리 14-0,36.5906391,129.0889929,#######,,73,8276.832381,600,1018.178752,12116,3801.665723
545,단순철거,단순철거,경상북도 영양군 입암면 금학리 987-3,36.6430499,129.0050805,#######,,104,10273.85552,221,7882.197059,12132,5818.871019
546,기타,기타,경상북도 영양군 입암면 금학리 850-0,36.6358045,129.0103823,-,,104,10019.21946,600,7969.88134,12132,5059.383807
547,단순철거,단순철거,경상북도 영양군 입암면 금학리 542-0,36.6249443,129.0088474,#######,,73,10041.94116,600,7565.084531,12132,4900.055017
548,단순철거,단순철거,경상북도 영양군 수비면 계리 712-0,36.7707427,129.1720408,#######,,104,12970.40969,23,2658.995574,12121,19351.48449
549,단순철거,단순철거,경상북도 영양군 일월면 용화리 269-0,36.786522,129.1318326,#######,,104,13826.76061,23,6600.366088,12121,19500.37448
550,단순철거,단순철거,경상북도 영양군 석보면 원리리 28-4,36.5509021,129.1421406,#######,,73,10487.13935,93,623.1419599,12116,10229.27369
551,단순철거,단순철거,경상북도 영양군 석보면 답곡리 633-1,36.5457153,129.1392131,#######,,73,10149.21101,93,838.313755,12116,10494.2848
552,단순철거,단순철거,경상북도 영양군 석보면 택전리 140-1,36.5448929,129.1735544,#######,,73,13203.91487,93,3513.223614,12116,12722.68701
553,단순철거,단순철거,경상북도 영양군 석보면 택전리 135-5,36.5446456,129.1735835,#######,,73,13204.42537,93,3522.588697,12116,12742.44853
554,단순철거,단순철거,경상북도 영양군 석보면 요원리 67-3,36.578807,129.2058046,#######,,104,12208.2247,93,6930.640308,12116,13358.34412
555,단순철거,단순철거,경상북도 영양군 수비면 오기리 500-0,36.7239292,129.1973966,#######,,104,9883.262499,67,4597.657206,12121,16602.4004
556,단순철거,단순철거,경상북도 영양군 일월면 용화리 184-3,36.7943864,129.1493914,#######,,104,14916.54818,23,5593.803546,12121,20850.61902
557,단순철거,단순철거,경상북도 영양군 일월면 오리리 529-3,36.7736023,129.1177622,#######,,104,12331.77427,23,7503.35799,12121,17764.29166
558,단순철거,단순철거,경상북도 영양군 일월면 오리리 516-0,36.7769315,129.1155092,#######,,104,12702.40977,23,7751.7199,12121,18068.89716
559,단순철거,단순철거,경상북도 영양군 청기면 기포리 467-2,36.7298674,129.0292974,#######,,104,10857.11408,221,4244.722104,12132,12620.32672
560,단순철거,단순철거,경상북도 영양군 청기면 청기리 207-8,36.6540814,129.0719174,#######,,104,4171.530851,222,3558.34406,12121,3902.8458
561,단순철거,단순철거,경상북도 영양군 청기면 토곡리 70-2,36.6669967,129.0455096,#######,,104,6445.448086,221,3799.097997,12132,5503.428672
562,단순철거,단순철거,경상북도 영양군 청기면 정족리 445-0,36.687101,129.0830465,#######,,104,4106.074701,221,2609.3362,12121,7692.346313
563,단순철거,단순철거,경상북도 영양군 청기면 구매리 911-0,36.6647315,129.0095552,#######,,104,9645.222082,221,5833.772677,12132,6944.150037
564,단순철거,단순철거,경상북도 영양군 입암면 산해리 818-1,36.596045,129.0548741,#######,,73,7168.711994,600,2937.22435,12129,2693.608068
565,철거 후 활용,기타,경상북도 영덕군 강구면 오포리 65-0,36.3559748,129.3816313,#######,,40,5066.768553,388,286.2874254,12149,3766.514846
566,철거 후 활용,기타,경상북도 영덕군 병곡면 원황리 161-5,36.573114,129.403605,#######,,38,12128.93738,612,1006.331304,12128,13244.00537
567,철거 후 활용,기타,경상북도 영덕군 병곡면 병곡리 178-1,36.6013464,129.4119539,#######,,38,8906.365453,773,259.4602055,7375,14646.26457
568,철거 후 활용,기타,경상북도 영덕군 창수면 인량리 132-1,36.5542469,129.3745273,#######,,38,14921.42137,612,2378.821659,12128,11552.72823
569,철거 후 활용,기타,경상북도 영덕군 지품면 용덕리 23-0,36.4206622,129.2809852,#######,,48,8346.421958,317,3289.504327,11767,7874.439359
570,철거 후 활용,기타,경상북도 영덕군 지품면 오천리 216-2,36.425865,129.324175,#######,,48,4766.250181,670,4112.090658,9897,4899.524557
571,철거 후 활용,기타,경상북도 영덕군 영덕읍 오보리 43-0,36.4421275,129.4316666,#######,,48,6466.226407,12,6049.528673,11984,2130.66269
572,철거 후 활용,기타,경상북도 영덕군 창수면 미곡리 303-0,36.5949389,129.3383812,#######,,38,12791.00487,486,5565.088983,12128,16876.76515
573,철거 후 활용,기타,경상북도 영덕군 축산면 축산리 664-0,36.5031212,129.435087,#######,,48,11894.29997,564,986.656141,12128,5958.401319
574,철거 후 활용,기타,경상북도 영덕군 창수면 보림리 247-6,36.6389833,129.2597672,#######,,104,13004.9577,340,3183.817085,12116,17557.31357
575,정비 후 활용,주거 공간,경상북도 고령군 다산면 송곡리,35.7973453,128.3850558,#######,,12,9642.43526,724,3803.939773,7182,872.5495175
576,철거 후 활용,기타,경상북도 고령군 쌍림면 월막리 686-0,35.7073649,128.2241791,#######,,183,5000.724777,871,3049.623561,5196,5485.152697
577,철거 후 활용,기타,경상북도 고령군 쌍림면 월막리 76-0,35.7075928,128.2341,#######,,183,4236.837574,871,2675.511613,5196,6362.806353
578,기타,기타,경상북도 성주군 용암면 대봉리 369-1,35.8440998,128.2877415,-,,12,7291.278477,788,2435.946907,14990,9665.483138
579,단순철거,단순철거,경상북도 성주군 금수강산면 어은리 827-0,35.941998,128.1621867,-,,33,11906.66047,510,5005.869865,11791,11061.64197
580,단순철거,단순철거,경상북도 성주군 선남면 명포리 1070-0,35.8705128,128.3066782,-,,12,4489.996519,788,3310.356692,14992,6872.8024
581,기타,기타,경상북도 성주군 벽진면 용암리 147-0,36.0215667,128.1817888,-,,58,12247.49179,272,6972.783502,11936,10249.52185
582,기타,기타,경상북도 성주군 성주읍 백전리 414-1,35.9205457,128.2795245,-,,33,1124.74659,32,486.6219254,14990,1463.592805
583,단순철거,단순철거,경상북도 성주군 용암면 대봉리 330-1,35.8424736,128.2887377,-,,12,7319.735523,788,2330.25976,14990,9845.226578
584,기타,기타,경상북도 성주군 성주읍 경산리 368-17,35.9178032,128.2797903,-,,33,1188.49935,528,269.4107836,14990,1706.690889
585,단순철거,단순철거,경상북도 성주군 가천면 금봉리 136-0,35.8823926,128.1474642,-,,33,13760.55543,253,1245.820191,15003,13671.97282
586,기타,기타,경상북도 성주군 용암면 덕평리 897-0,35.826378,128.3071664,-,,12,7403.785196,788,1790.482906,13868,7728.214777
587,기타,기타,경상북도 성주군 수륜면 수성리 849-0,35.8628092,128.193395,-,,33,11061.47998,797,3191.699353,15003,11404.72334
588,기타,기타,경상북도 성주군 월항면 인촌리 321-0,36.0103285,128.3003076,-,,128,7584.14528,708,2780.275932,10605,4181.018373
589,단순철거,단순철거,경상북도 성주군 성주읍 예산리 562-0,35.9239697,128.2827762,-,,33,842.1573588,782,433.0714203,14990,983.6877817
590,기타,기타,경상북도 성주군 선남면 소학리 818-0,35.8925796,128.3771472,-,,12,2412.767881,264,592.3870779,360,5177.627945
591,단순철거,단순철거,경상북도 성주군 월항면 수죽리 193-2,35.987215,128.3029111,-,,33,7290.975882,708,1252.116041,11758,2287.991588
592,단순철거,단순철거,경상북도 성주군 월항면 유월리 104-10,35.9663926,128.3359752,-,,128,5933.861271,672,2898.895985,6869,3073.73559
593,기타,기타,경상북도 성주군 성주읍 대황리 1739-0,35.9039635,128.2648997,-,,33,3158.871806,528,2060.367597,14990,3728.413532
594,기타,기타,경상북도 성주군 금수강산면 어은리 500-0,35.9282231,128.1728332,-,,33,10762.15518,510,4703.78603,15003,10177.04376
595,기타,기타,경상북도 성주군 가천면 신계리 712-0,35.8551391,128.1031203,-,,33,18592.43033,253,6233.42515,5196,16277.98957
596,단순철거,단순철거,경상북도 성주군 용암면 용정리 219-9,35.8329144,128.3390676,-,,12,5486.579504,613,1365.626164,7274,6412.934918
597,단순철거,단순철거,경상북도 성주군 가천면 창천리 830-0,35.8877984,128.1599004,-,,33,12506.0383,253,122.5824093,15003,12401.68218
598,기타,기타,경상북도 성주군 가천면 신계리 719-0,35.855855,128.1028197,-,,33,18585.658,253,6211.721784,5196,16361.92814
599,단순철거,단순철거,경상북도 칠곡군 가산면 다부리 824-2,36.0344485,128.5146588,#######,,41,8325.112917,80,1286.002776,1122,7874.983223
600,단순철거,단순철거,경상북도 칠곡군 왜관읍 왜관리 780-21,35.9837598,128.396515,#######,,127,1446.926379,919,159.6906213,2615,2243.656042
601,단순철거,단순철거,경상북도 칠곡군 약목면 덕산리 632-2,36.0458163,128.3911884,#######,,128,4797.034847,197,2411.216891,1266,3830.816979
602,단순철거,단순철거,경상북도 봉화군 물야면 오록리 604-0,36.9860067,128.736883,#######,,198,10461.20284,678,699.0605767,14430,9745.757115
603,단순철거,단순철거,경상북도 봉화군 물야면 북지리 239-3,36.9418481,128.739584,#######,,198,5579.296446,520,4026.885615,14423,5009.83315
604,단순철거,단순철거,경상북도 봉화군 소천면 현동리 153-1,36.9435043,129.005089,#######,,198,24851.91638,664,412.4646484,5699,11440.19454
605,단순철거,단순철거,경상북도 봉화군 춘양면 도심리 54-5,36.9699766,128.8813851,#######,,198,15756.12638,679,3811.489506,14104,12448.55278
606,단순철거,단순철거,경상북도 봉화군 봉화읍 화천리 431-11,36.9042791,128.667856,#######,,113,6002.523312,513,3205.758102,14015,8287.098939
607,단순철거,단순철거,경상북도 봉화군 상운면 신라리 215-0,36.8176615,128.8251459,#######,,198,11580.35571,338,6555.450576,14438,10282.20935
608,단순철거,단순철거,경상북도 봉화군 소천면 두음리 603-0,36.8911922,129.0159689,#######,,198,25158.56212,476,3618.488271,5699,16673.48018
609,단순철거,단순철거,경상북도 봉화군 명호면 관창리 296-0,36.7958363,128.8861442,#######,,198,17268.03841,512,6825.607236,14438,15441.00973
610,단순철거,단순철거,경상북도 봉화군 물야면 개단리 1523-1,36.9609845,128.7443308,#######,,198,7736.826829,520,1965.297784,14430,6890.557619
611,단순철거,단순철거,경상북도 봉화군 춘양면 서벽리 1317-6,37.0080893,128.8102911,#######,,198,14596.73008,142,1575.876357,14104,12357.02891
612,단순철거,단순철거,경상북도 봉화군 재산면 현동리 555-3,36.8237838,128.9688588,#######,,104,22283.24443,553,898.6507534,14100,19589.78726
613,단순철거,단순철거,경상북도 봉화군 봉화읍 문단리 478-1,36.8593569,128.666273,#######,,83,5595.471812,427,2825.616775,14346,7496.234745
614,단순철거,단순철거,경상북도 봉화군 명호면 양곡리 698-1,36.8776966,128.8390078,#######,,198,9509.402623,425,2322.790067,14100,6567.952146
615,단순철거,단순철거,경상북도 봉화군 물야면 가평리 90-1,36.9606698,128.7389185,#######,,198,7658.4804,520,1936.892234,14430,6996.585575
616,단순철거,단순철거,경상북도 봉화군 상운면 구천리 324-10,36.8100678,128.7465342,#######,,113,9131.301725,191,2242.125565,14239,9909.541154
617,단순철거,단순철거,경상북도 봉화군 봉화읍 삼계리 89-2,36.9003179,128.7382237,#######,,198,1023.548826,432,500.0078286,14015,1998.946525
618,단순철거,단순철거,경상북도 봉화군 석포면 석포리 716-1,37.0535287,129.1009802,#######,,76,28346.70687,653,3040.600904,5700,4094.561447
619,철거 후 활용,기타,경상북도 포항남구 장기면 학계리 571-5,35.9283526,129.5034128,#######,,218,9888.723305,448,1936.766665,4400,2233.524279
620,철거 후 활용,기타,경상북도 포항남구 대송면 제내리 523-31,35.9802876,129.3639959,#######,,9,2099.966087,587,417.125406,7764,3151.704255
621,철거 후 활용,기타,경상북도 포항남구 구룡포읍 구룡포리 259-1,35.9910869,129.5619828,#######,,218,13275.61184,196,363.0980619,8507,6042.746709
622,철거 후 활용,기타,경상북도 포항남구 대송면 제내리 1161-0,35.9812724,129.3620372,#######,,9,1926.237842,587,293.9852526,7764,3305.042004
623,철거 후 활용,기타,경상북도 포항남구 오천읍 세계리 856-9,35.9654002,129.4142365,#######,,218,1771.411539,893,422.9812689,2042,1945.964605
624,철거 후 활용,기타,경상북도 포항남구 오천읍 세계리 815-6,35.9664583,129.4191623,#######,,218,1686.519353,795,339.1211476,8453,2321.318764
625,철거 후 활용,기타,경상북도 포항남구 장기면 임중리 331-22,35.8925874,129.4931294,#######,,218,12099.18948,596,51.08437576,7502,6112.056675
626,철거 후 활용,기타,경상북도 포항남구 오천읍 문충리 33-3,35.9323461,129.400681,#######,,25,5515.43041,463,293.6696577,5297,1356.586673
627,철거 후 활용,기타,경상북도 포항남구 구룡포읍 구룡포리 863-2,35.9976351,129.5448719,#######,,218,11826.17988,786,971.5746283,8507,4858.179543
628,철거 후 활용,기타,경상북도 포항남구 구룡포읍 구룡포리 269-0,35.9910833,129.5622993,#######,,218,13304.04508,196,335.3585201,8507,6070.278624
629,철거 후 활용,기타,경상북도 포항남구 장기면 읍내리 65-0,35.8941477,129.4925495,#######,,218,11927.83287,596,215.6920995,7502,5980.492899
630,철거 후 활용,기타,경상북도 포항남구 장기면 영암리 9-1,35.9043563,129.527713,#######,,218,13264.42255,851,3124.440581,7502,4212.182501
